track_name,artist,album,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Track_37,Artist_15,Album_40,0.24193168031552958,0.6717088592440608,-48.53627163921851,0.5130772183680499,0.8026758125262868,0.9479170789344971,0.5909866849681349,0.043345619927325774,164.7369120155297,Pop
Track_38,Artist_62,Album_11,0.7139526325065898,0.7293098004772062,-12.569183547981133,0.6707472004717734,0.13952678055966927,0.7168372067339026,0.08969929700825463,0.3644268113352511,86.44999776281722,Country
Track_39,Artist_62,Album_3,0.8225347943841967,0.5750605734588147,-32.762470017128415,0.8473550539093668,0.7767682713500729,0.881466764879556,0.733863983993982,0.3799095448241203,82.0626451019056,Pop
Track_40,Artist_47,Album_6,0.8039585075525203,0.20681789313339627,-41.90026550213107,0.009538954025544943,0.62584666605061,0.6386990948831726,0.9947536880619715,0.8052705972072509,93.10775802918559,Electronic
Track_41,Artist_62,Album_9,0.5525009674078891,0.5044559416693554,-36.958855562102514,0.4028900310500486,0.4091437879176223,0.38765990055879906,0.8191386377516322,0.653130670289656,111.2220384408566,Classical
Track_42,Artist_51,Album_6,0.5201698923107512,0.3121897365691294,-8.736029200459186,0.9072431672770787,0.2540211490955627,0.4257616149303052,0.5557035407203013,0.43672255815566663,171.11309734501216,Rock
Track_43,Artist_55,Album_9,0.14287596133941172,0.42746652816668906,-15.060058955702587,0.7403130308439514,0.8597287835022325,0.07532143216740483,0.48474135739969204,0.6521139786237482,163.309351247039,Jazz
Track_44,Artist_64,Album_39,0.7753461504031356,0.6452185758446639,-43.66107616913503,0.5428413743340746,0.700188259294053,0.03145719524602608,0.8350299612668469,0.05278335051569116,189.56322291899463,Electronic
Track_45,Artist_3,Album_31,0.27140938044671437,0.7452147426908345,-52.9498895872576,0.5296445270351334,0.5477399094691369,0.6954756041890774,0.9359740847107243,0.1802715360183761,68.20813827380616,R&B
Track_46,Artist_51,Album_32,0.49669542281794654,0.23222469090134312,-44.8801067013557,0.3477700976044378,0.6095685338984641,0.4384288920111806,0.989206525798093,0.626947855241755,61.61787934198598,Electronic
Track_47,Artist_7,Album_41,0.2842740929275167,0.40532536064695335,-4.754612936715979,0.5205205336415145,0.09106618208218098,0.5522150680546295,0.3965392275644841,0.6413668192253023,157.87943615811187,R&B
Track_48,Artist_21,Album_50,0.13382836299969314,0.2691615709916292,-25.10466972901468,0.6553831994634532,0.4739197609111919,0.5576612476224163,0.9909174747945123,0.7741346587074271,99.1002494111832,Pop
Track_49,Artist_73,Album_12,0.6295576968917366,0.19863161386186912,-27.991187475313026,0.4183630384287931,0.193700292785702,0.2773758133333014,0.1559262521738315,0.4029997590536022,106.77104537473446,Jazz
Track_50,Artist_39,Album_8,0.05433203482290383,0.7833872199958384,-24.21638401845231,0.714153146392174,0.20838367900882537,0.4758925108294907,0.2535497759319092,0.7225540966161562,136.55228362803172,Hip-Hop
Track_51,Artist_18,Album_8,0.7486452341262,0.9092526944369924,-38.03830405520908,0.8612322272603858,0.6613039622868667,0.47076022166770226,0.0890161247338962,0.6839803325601894,74.33783723775178,Classical
Track_52,Artist_4,Album_50,0.31758679526111666,0.3702321856845767,-11.573578780829237,0.15468484818486117,0.9112561518342881,0.388427221227857,0.27173851648448166,0.9633933783698491,149.97721831672698,Classical
Track_53,Artist_89,Album_28,0.00013469300448532007,0.7512789243737669,-28.60282504198501,0.4515470228174244,0.40375661047834654,0.8206753834010705,0.7679375516180111,0.21513022642467916,105.52064247236103,Pop
Track_54,Artist_60,Album_20,0.5111291392372298,0.8969952893644111,-52.995125833872265,0.4080200912850811,0.20774927301219037,0.4511640036875959,0.8529243581784497,0.5516795637526395,148.58011740213882,R&B
Track_55,Artist_14,Album_47,0.046851908527603126,0.8461242105302316,-52.256092510256224,0.6874648040497281,0.6487469372366542,0.6036445245059878,0.7788926451025717,0.6017644421104693,176.760967830274,Jazz
Track_56,Artist_9,Album_7,0.27616955782089947,0.1828133885392259,-27.788451209842897,0.24986746525792936,0.8711870463503177,0.8955201203808261,0.6310657781676963,0.9986478849342207,83.95558666724015,Country
Track_57,Artist_90,Album_11,0.7069764874557162,0.9562918815133613,-3.80578691574965,0.6402509149522763,0.7483188011224908,0.8662336228589225,0.5139665125226456,0.2011841421666517,190.32223300803284,Electronic
Track_58,Artist_53,Album_20,0.06268962162186587,0.37667644042946247,-41.49887269942808,0.877489241731488,0.8687572305365872,0.8904222037791651,0.7087042892136465,0.5232180199672922,134.29633974874213,Classical
Track_59,Artist_2,Album_16,0.8393384923560023,0.33924066117383633,-7.827529868446902,0.4181315997936227,0.5365546710107993,0.27000499646501397,0.3908335492672218,0.34618530771363887,189.20988712435556,Electronic
Track_60,Artist_84,Album_4,0.003819922658583108,0.062431327277780335,-14.154264805267239,0.91101569997922,0.7518762443691909,0.03498248830806283,0.8413083514997018,0.5258929685789998,89.08221150824895,Rock
Track_61,Artist_92,Album_6,0.24682386920190225,0.486173654104883,-45.13125342558559,0.9931637389334784,0.14006455935893647,0.2610667998953292,0.6771900939767854,0.23212860210310593,144.63877304459328,Hip-Hop
Track_62,Artist_60,Album_22,0.7409040561520714,0.10901361564092871,-57.81955510102545,0.10609204994795207,0.3482746153631915,0.27870734562070865,0.6978046984944085,0.04761237842748811,116.54419642530466,Pop
Track_63,Artist_71,Album_26,0.3162701497293068,0.248539820927426,-53.88916409145703,0.23305318798485863,0.38954916448152244,0.909360326724968,0.5359359931290713,0.5725654538976889,168.39110676184185,R&B
Track_64,Artist_44,Album_3,0.10189238806601353,0.3169426217672814,-16.29036396915359,0.9503797514820932,0.5112957462460346,0.6492427328379706,0.8852289842111726,0.33585431586083214,144.8272520498615,Classical
Track_65,Artist_8,Album_41,0.3602339188004279,0.808826323491684,-48.0198157175612,0.9583276864813868,0.9290763602568237,0.08170395960222876,0.25201473367905247,0.18194140174843365,129.23216397416456,Country
Track_66,Artist_47,Album_42,0.27039328638452553,0.8754886503958965,-37.72374476967637,0.0977072753867585,0.8742965602221743,0.13537859601110114,0.3811476533610507,0.32393556607803375,187.81795690034122,Rock
Track_67,Artist_35,Album_14,0.8427119021605549,0.3024663174614697,-29.89805003961451,0.014998500377136681,0.13452549228918453,0.1556761255419754,0.7776425696776891,0.04928020144774492,112.79638898403523,Country
Track_68,Artist_78,Album_11,0.31334791758514313,0.8586981212445739,-16.471909892990233,0.16110002325642225,0.1727896518824632,0.6304217481689232,0.4927488961293377,0.9504422340901033,90.79722868574541,Rock
Track_69,Artist_81,Album_18,0.7889324717760072,0.8572309373697911,-53.20612660445248,0.9960127833822483,0.35764054958891134,0.7354140255070031,0.8892140134241908,0.5811479149732605,145.13416615929282,Hip-Hop
Track_70,Artist_36,Album_12,0.8918721448107347,0.7646509503848735,-35.61801568335231,0.17999961661068686,0.2907438658906739,0.8596439105653961,0.3463993197628523,0.8147686813470248,147.36398120419392,Pop
Track_71,Artist_50,Album_23,0.43381741957652953,0.14669511401518154,-30.895625451438274,0.5025476067220231,0.6147709531562623,0.9406365508062431,0.36933016881964476,0.4231181975477304,121.47324702006256,Pop
Track_72,Artist_4,Album_12,0.909943143854392,0.690322846900729,-27.550376161707618,0.848417726430511,0.9027760477645449,0.20170455738644177,0.8887357893866253,0.9033146675661857,128.12540611651355,Electronic
Track_73,Artist_2,Album_13,0.37731805396319285,0.9450240645805688,-10.898361516286997,0.02040161068820634,0.9622915416725868,0.30977248472404906,0.46437032018204105,0.48331822155225335,194.337478001986,Pop
Track_74,Artist_6,Album_25,0.9640784164901082,0.6825404787671571,-49.699308297406986,0.6044889822584595,0.6536029525352265,0.24032288074483066,0.5161245842024867,0.5739453222006694,162.5759967955522,Rock
Track_75,Artist_54,Album_45,0.08928952452557293,0.33161684910783396,-11.530112890402663,0.2770254488696243,0.8381592014010867,0.35876156746613774,0.3327637153356794,0.49179398006265684,75.48424520756078,Electronic
Track_76,Artist_4,Album_19,0.6870192665032427,0.5005793174308313,-18.427294338200866,0.8623349164397316,0.5252022002307971,0.9146651074237494,0.2766699421790819,0.7332782958676516,89.69820992188554,Pop
Track_77,Artist_54,Album_46,0.49381404045692867,0.6457250433510536,-26.64775114806244,0.28346114926407917,0.20832694686003972,0.5751125669393615,0.655948710838392,0.5666560776020624,196.58072882097827,R&B
Track_78,Artist_93,Album_36,0.38764880545564706,0.5105704087285036,-18.028327775845682,0.6867557202819089,0.5246884120934774,0.7381918973244991,0.11984066154120387,0.2715989235803977,161.70517753109436,R&B
Track_79,Artist_63,Album_45,0.6327118787486009,0.11995294173096982,-35.278935662900615,0.6742196324473969,0.5550826014376511,0.490119236126782,0.8792726411829093,0.1455395313226463,188.10631766025145,Hip-Hop
Track_80,Artist_18,Album_8,0.7038570916343312,0.31206404465202064,-51.69614484191253,0.22149354885964,0.7424575642135566,0.02885791333612453,0.7792031367651079,0.6061243888829777,102.54060495842108,Rock
Track_81,Artist_90,Album_29,0.004363269650309087,0.8023960305536325,-20.05408558407796,0.03479919986835012,0.2198829897073491,0.06419548599781433,0.19074826370580278,0.48917996154703625,163.8613604121229,Jazz
Track_82,Artist_44,Album_32,0.16695308874719872,0.8614180460955174,-28.519661598862665,0.4092495737853973,0.3683103820867317,0.5379230312678858,0.6940199458245654,0.09597569669611294,159.9603791932916,Hip-Hop
Track_83,Artist_34,Album_44,0.7130460506343187,0.13730003271557023,-21.63751196743347,0.2891931519658697,0.3640274692145663,0.7187890348200257,0.6026329212856348,0.3956174657932684,101.25659796151251,Hip-Hop
Track_84,Artist_74,Album_18,0.6663854135782065,0.9523867523987246,-39.7200731382906,0.8089777496137086,0.9594395957411649,0.2153305275287315,0.1845350507366441,0.5147764220004536,137.11428556309875,Pop
Track_85,Artist_62,Album_6,0.9660475051286772,0.32882261784860933,-5.588005359609845,0.8003641884553453,0.44394496032671893,0.721909573992304,0.27320350605023247,0.82689323382559,147.83811557784134,Electronic
Track_86,Artist_100,Album_18,0.761037790250783,0.66231373873072,-24.757807885465382,0.4570239521926255,0.7550939672981465,0.8106657734835124,0.4089865037338344,0.07610105583336235,127.3584535158451,Country
Track_87,Artist_14,Album_19,0.950772707731338,0.7518251459566812,-54.87585094254757,0.6065122253232189,0.750811381374439,0.4118974783621112,0.6992427352454739,0.3484953482460029,175.80501893212178,Electronic
Track_88,Artist_95,Album_22,0.702540501534807,0.8119462346378834,-33.01176055773428,0.6042595159869252,0.2655441848032414,0.7464192328441049,0.638723408817006,0.8226561227103854,176.6016658517185,R&B
Track_89,Artist_48,Album_37,0.29805220863944315,0.9457497022259301,-14.618636715381939,0.8271581484276234,0.5718696893717321,0.4040299503284599,0.5322348476766979,0.6484239317715788,179.08407676221793,Rock
Track_90,Artist_15,Album_32,0.10536492225085647,0.3129195480288226,-12.35192629606366,0.4250024141231975,0.8943028933186481,0.67835062945502,0.7684105431140342,0.2899583218037868,172.4792996737428,Pop
Track_91,Artist_72,Album_41,0.7818238633449356,0.8585064545515545,-30.324176834174473,0.2754466797905091,0.47519771945694944,0.763997049319543,0.757937739606166,0.8453351220226424,128.33168680760025,Electronic
Track_92,Artist_78,Album_3,0.6441492214759159,0.13168690343620704,-6.3151457501219355,0.26503491814054747,0.9451175073425461,0.9919266183081108,0.6178591540622559,0.49329358056269235,113.401361740861,R&B
Track_93,Artist_87,Album_28,0.04818601239329623,0.7050409063535927,-43.939893768342145,0.5361922792822041,0.2144582293241616,0.3453966620635961,0.7869900833848252,0.49835189131046054,176.39267972001187,Classical
Track_94,Artist_62,Album_10,0.36005046590097833,0.7419777295139859,-35.364078165704,0.44914820273221256,0.07415910577403073,0.41104078057461146,0.3342633747792092,0.9765873392003843,128.62820419787735,Country
Track_95,Artist_40,Album_35,0.9567998154842862,0.6777232412013204,-6.084185365861799,0.4401207709849362,0.8914538731447493,0.16562005941017133,0.8812495283226056,0.9471165032363784,94.49199580791746,Jazz
Track_96,Artist_85,Album_29,0.5004011457102012,0.252314736135153,-6.224597011705264,0.09113733908970723,0.8476811979622166,0.2040730584018069,0.6149100858019407,0.3585326833698439,131.02809452511028,Classical
Track_97,Artist_80,Album_15,0.43272913601970464,0.8730431470152034,-18.857233870519146,0.7186037406901956,0.9925898759338447,0.6933950025983777,0.8223635138124306,0.1405791286630823,79.8589750686939,Country
Track_98,Artist_82,Album_33,0.457699605159294,0.168858463370395,-8.46116717266679,0.2137366879819107,0.6793934881124261,0.9170455901544761,0.546279104790284,0.32566673227809406,156.82812868383184,Pop
Track_99,Artist_53,Album_7,0.20888272400516372,0.05363479152083084,-54.67360398262604,0.19695363020872136,0.9366879266671495,0.39460495166124054,0.21843824498868036,0.03048326031138804,107.02897942734688,Pop
Track_100,Artist_24,Album_12,0.3687071708647952,0.7174649906119122,-8.100301427533424,0.41275832027739345,0.8269490250841108,0.17984444683554124,0.5424101286783086,0.020767886710391203,96.49223178264361,Electronic
Track_101,Artist_26,Album_49,0.3698132559871766,0.4754757152327337,-40.76280560698639,0.22777834161780142,0.8444263331200869,0.28509949938299406,0.3711116637765881,0.3955221362514192,193.9112244728643,Country
Track_102,Artist_89,Album_30,0.0523550201874724,0.8490980199586761,-49.30010925430702,0.5838582673080154,0.5691415704542683,0.4550517048081386,0.6974990360370945,0.9410198226972342,168.76333940616308,Hip-Hop
Track_103,Artist_60,Album_21,0.7675676285179183,0.38339714105825895,-45.63780981947722,0.3714633393344715,0.38236459791671085,0.2906503293653684,0.4757937917347358,0.8713573412322078,170.18973038135044,Pop
Track_104,Artist_41,Album_31,0.416504431903879,0.16827858850771282,-34.921889519166776,0.4489117225927901,0.9345580725432818,0.23357908312186626,0.8361128049276877,0.511442833917623,147.32107569908567,Hip-Hop
Track_105,Artist_29,Album_24,0.8221798868164233,0.8364421924698697,-44.92847972373197,0.5371693216040289,0.43211717561589447,0.7359844887570796,0.6780725123219167,0.5652263811708307,177.48419347144159,Rock
Track_106,Artist_15,Album_20,0.8503480011198954,0.5489096316400717,-40.76594483901006,0.20353552248180484,0.5388193672496691,0.007844921240623193,0.684544433031324,0.005933496746056477,166.28274736287338,R&B
Track_107,Artist_45,Album_37,0.21199405469865806,0.1891957923903549,-51.901290835701474,0.1557516228655298,0.44611430712518774,0.5392305273364831,0.21715533349106497,0.2155011558337655,143.82831857870633,Rock
Track_108,Artist_65,Album_4,0.6573534821701286,0.7203839985864458,-42.22939406646009,0.8804219028736048,0.5648183139601971,0.7937668070297539,0.9842497664912904,0.024774126934383744,194.55741625924043,Country
Track_109,Artist_89,Album_28,0.4722818041629817,0.5111136384895005,-25.662971127479928,0.43372370283142103,0.4705050789923272,0.2662282863174682,0.8416752092714888,0.7545395326953875,86.82329295581923,Country
Track_110,Artist_71,Album_44,0.8801567379214851,0.6043129822403198,-33.48877751453617,0.41209360963253916,0.04796755857947588,0.6032915106120174,0.7890048845606946,0.14564579602649774,192.07316065926514,Electronic
Track_111,Artist_9,Album_20,0.21574067917645412,0.4608983382065819,-39.19687432584533,0.03561215027284148,0.8820481860076986,0.6689001056186178,0.33021522516002744,0.8690471024768169,116.20134267984109,Rock
Track_112,Artist_88,Album_24,0.6778132003100442,0.8287089838180064,-15.212872268573165,0.4979763025873932,0.4443938189157698,0.65502469640509,0.5356316528472319,0.6433243136757882,133.97585767620814,Classical
Track_113,Artist_1,Album_50,0.6077521222527226,0.8295627156830498,-6.389401716400926,0.5541697216110001,0.5889436485073487,0.4458496341987177,0.13710318807432864,0.22941867651571335,77.18350473620325,Country
Track_114,Artist_8,Album_49,0.2953014775718328,0.7093888218243862,-14.592646625856176,0.5588408709546665,0.13918780275798703,0.3465779878757792,0.538475976662706,0.15772031708324974,135.61504144905072,Classical
Track_115,Artist_88,Album_32,0.1366009036511726,0.10540137739646227,-40.07995787293925,0.7070311693228843,0.003387847982639136,0.8359240730278135,0.14588924648328727,0.6276247009230531,145.56894526014707,Classical
Track_116,Artist_63,Album_41,0.6516397604772766,0.8388538619040689,-15.333469929746776,0.17748183499101178,0.24529009364364296,0.7584459569998643,0.5530378439896012,0.9008369802823235,199.67821585319336,Electronic
Track_117,Artist_11,Album_36,0.7385974581323307,0.6710129805329098,-50.88118905155693,0.2522231342306188,0.7045860321333502,0.3212551734139125,0.6487218801549056,0.7183602189143816,196.5269375500137,Electronic
Track_118,Artist_81,Album_34,0.31562734376335,0.6970241660042995,-52.18092071452254,0.8107304652304127,0.0991945301128786,0.10301919444220609,0.39019596724990235,0.3485466516033776,195.29562086240023,Classical
Track_119,Artist_8,Album_36,0.6448326040223138,0.36298284040387163,-39.262377777830466,0.947170616843394,0.9088874403864678,0.07180754544546919,0.49854487833129324,0.5873835952686471,108.77432841428802,Hip-Hop
Track_120,Artist_35,Album_2,0.39513090761150327,0.8792795561570067,-11.537857857356578,0.13593274736732064,0.21502256935618458,0.09427597789893605,0.8756533876745859,0.3107616953724214,198.7773098243061,Classical
Track_121,Artist_35,Album_15,0.7132068832826177,0.7253716002348575,-45.21910516546189,0.4976495545052182,0.2045936142917758,0.5828693611920428,0.10856314470280937,0.9991495667786588,123.76694122331551,Hip-Hop
Track_122,Artist_33,Album_34,0.1992152748940531,0.11259046652919447,-56.204795466079226,0.21417625273958685,0.18150796162149552,0.05166217582898969,0.7917328929996529,0.7488391884618512,179.25707622666607,Rock
Track_123,Artist_5,Album_36,0.8902150026361744,0.40777803440616267,-52.09742788761869,0.06007316835498244,0.013981712971364746,0.3369268749640384,0.1707545509961964,0.6143816397567536,90.28479566265608,Hip-Hop
Track_124,Artist_41,Album_6,0.28740959646557973,0.8863803619601417,-8.47530188822519,0.3255033381261354,0.7718054684782346,0.7531997019142294,0.03670798280462839,0.4232591427658292,130.81664515192432,Country
Track_125,Artist_28,Album_39,0.3677859877561529,0.047196701697378995,-21.973002915162745,0.14368762518421274,0.8750345312452585,0.2943481665153781,0.18557460274504778,0.6181522902595573,195.24169345786476,Pop
Track_126,Artist_7,Album_42,0.058091952080349785,0.9614166196420495,-44.8079301978014,0.7099330734342463,0.6141627026161989,0.7633080771801298,0.7650431899704897,0.3416160624673348,192.58439556927985,Jazz
Track_127,Artist_73,Album_12,0.1115122123212764,0.6791625683195628,-26.682250480309122,0.5337254136714444,0.1881999816798623,0.7454670382070553,0.40512607333686,0.028864839458030755,155.72288289499974,Pop
Track_128,Artist_72,Album_3,0.5158619027123281,0.6313759776433766,-28.345222654478977,0.14383447099031088,0.28527799694087974,0.24582713263321632,0.8725205168461819,0.39508852235663283,171.69400515742836,Pop
Track_129,Artist_12,Album_45,0.2675926767279715,0.2705592564879914,-20.673841293560322,0.009241588405514367,0.4759266973649633,0.7288221800927455,0.5247075411822658,0.930480819579867,84.6997375243362,Electronic
Track_130,Artist_34,Album_18,0.8354802257421944,0.24879178873917707,-46.008746734703024,0.8081570490242127,0.9543459516233008,0.7477766382721007,0.022250351926330958,0.6263010947738659,161.03219692778202,Jazz
Track_131,Artist_33,Album_40,0.014693388654953843,0.9420582194885955,-8.135820768336139,0.17619440616424753,0.2473513718177428,0.39745392566702686,0.7167136096019268,0.08395570307090161,146.52711316695212,Electronic
Track_132,Artist_48,Album_21,0.3790940486719362,0.29827245423412274,-41.43788627519923,0.606216642220766,0.731645903919888,0.21042048374151823,0.1102329087212327,0.8849936133950259,72.81724300517445,Hip-Hop
Track_133,Artist_23,Album_15,0.3373455467690927,0.7755052967189994,-18.35210076142579,0.33692191307674557,0.4394482232929203,0.5212708068918691,0.7893796334619244,0.26887484934151484,75.84226092255467,Classical
Track_134,Artist_62,Album_33,0.019327630917601035,0.39312179820707915,-59.03252121766711,0.5854859383150356,0.2978473483600218,0.9213975880001963,0.16810254980518002,0.24376949308272744,75.18210648517666,R&B
Track_135,Artist_88,Album_35,0.12436839900051022,0.13925407078470398,-37.640572206351166,0.315653626982324,0.45591593702211375,0.639616732432062,0.34544638580551346,0.2970909687803208,161.409970876177,R&B
Track_136,Artist_37,Album_26,0.41364267491863527,0.01071529769535895,-38.8974109224715,0.08693956069225417,0.07120671754123253,0.1729224976272612,0.7612714296253603,0.5772022361259574,79.84012915466015,R&B
Track_137,Artist_99,Album_8,0.49286458444744663,0.5442573370152508,-27.390934285019128,0.2229500085577536,0.7986873709303625,0.6827569247335199,0.9542313574764216,0.5446880934339766,125.48251795602586,Hip-Hop
Track_138,Artist_44,Album_36,0.4042897472548691,0.9757788185489327,-55.63582429336821,0.1880585664790756,0.24330192798296713,0.42720302728183457,0.37143395064673235,0.4914137546228817,109.97745282288608,Jazz
